,model,pooling,mv_window_size,mv_window_shift_frac,per_cls_precision_0,per_cls_precision_1,per_cls_precision_2,per_cls_precision_3,per_cls_recall_0,per_cls_recall_1,per_cls_recall_2,per_cls_recall_3,macro_precision,macro_recall,macro_f1,overall_accuracy
292,LSTM,asymmetric-max,256,0.5,0.9981175691501878,0.9823744079501651,0.8973706530882327,0.6422764227381188,0.9991979244248177,0.9581944865185108,0.7984905660317095,0.5197368420881665,0.8800347632316761,0.8189049547658012,0.8483700935359355,0.9973052138254247
293,LSTM,asymmetric-max,256,1.0,0.9979914673117741,0.9853814884294986,0.9198237885381514,0.690265486695121,0.999380028318158,0.954634959102579,0.7879245282959403,0.5131578947199619,0.8983655577436362,0.8137743526091598,0.8539802634921961,0.9973568456902286
294,LSTM,asymmetric-max,512,0.25,0.9981196168923604,0.9825269860984837,0.8966101694839271,0.6422764227381188,0.9992020166471399,0.9581944865185108,0.7984905660317095,0.5197368420881665,0.8798832988032226,0.8189059778213816,0.8483002557743115,0.9973091855073327
295,LSTM,asymmetric-max,512,0.5,0.9980709537539567,0.985185185184417,0.9131944444365175,0.6916299559166682,0.9993554749842245,0.9569069978787057,0.7939622641449513,0.5164473684040642,0.8970201348228899,0.8166680263529864,0.8549602844046422,0.9974104633959866
296,LSTM,asymmetric-max,512,1.0,0.9980017938905359,0.9870140029719259,0.9234875444757698,0.7077625570453077,0.9994455038753141,0.9555437746130296,0.7833962264091819,0.5098684210358596,0.9040664745958849,0.8120634814833463,0.8555987988835274,0.9974303218055266
297,LSTM,asymmetric-max,1024,0.25,0.9980709537539567,0.985185185184417,0.9131944444365175,0.6916299559166682,0.9993554749842245,0.9569069978787057,0.7939622641449513,0.5164473684040642,0.8970201348228899,0.8166680263529864,0.8549602844046422,0.9974104633959866
298,LSTM,asymmetric-max,1024,0.5,0.998036439273646,0.9870251680467508,0.9198237885381514,0.7077625570453077,0.9994352733195084,0.9563768554976094,0.7879245282959403,0.5098684210358596,0.903161988225964,0.8134012695372294,0.8559347873941724,0.9974541518969746
299,LSTM,asymmetric-max,1024,1.0,0.9980018592107344,0.9877838684408866,0.9253333333251083,0.7209302325246079,0.9994782416538921,0.955316570735417,0.7856603773525611,0.5098684210358596,0.9080123233753343,0.8125809026944324,0.8576500917455429,0.9974620952607905
300,LSTM,asymmetric-max,2048,0.25,0.998036439273646,0.9870251680467508,0.9198237885381514,0.7077625570453077,0.9994352733195084,0.9563768554976094,0.7879245282959403,0.5098684210358596,0.903161988225964,0.8134012695372294,0.8559347873941724,0.9974541518969746
301,LSTM,asymmetric-max,2048,0.5,0.9980242847481525,0.9877915166685022,0.9238938053015585,0.724299065386715,0.9994761955427309,0.9559224477423841,0.7879245282959403,0.5098684210358596,0.9085021680262321,0.8132978981542287,0.8582679417268797,0.9974819536703305
302,LSTM,asymmetric-max,2048,1.0,0.9980080128957977,0.9881726325675662,0.9262222222139892,0.7311320754372107,0.9994966566543423,0.9554680399871588,0.7864150943336875,0.5098684210358596,0.9108837357786409,0.812812053002762,0.8590579380056333,0.9974859253522386
303,LSTM,asymmetric-max,4096,0.25,0.9980242847481525,0.9877915166685022,0.9238938053015585,0.724299065386715,0.9994761955427309,0.9559224477423841,0.7879245282959403,0.5098684210358596,0.9085021680262321,0.8132978981542287,0.8582679417268797,0.9974819536703305
304,LSTM,asymmetric-max,4096,0.5,0.9980202429645891,0.9881763370127725,0.9247121346242276,0.7345971563632893,0.9994946105431811,0.9557709784906423,0.7879245282959403,0.5098684210358596,0.9113764677412197,0.8132646345914057,0.8595298403970998,0.9974958545570085
305,LSTM,asymmetric-max,4096,1.0,0.9980080291746908,0.9883265434025474,0.9254658385011051,0.7416267942228887,0.9995048410989867,0.9553923053612879,0.7871698113148139,0.5098684210358596,0.9133568013253079,0.812983844702737,0.8602523741001207,0.9974938687160545
306,LSTM,gaussian,128,0.25,0.9980548881151825,0.9876514263376415,0.9264184397080992,0.7428571428217687,0.9994843799873755,0.9570584671304475,0.7886792452770667,0.5131578947199619,0.913745474245673,0.8145949967787128,0.8613262257313469,0.9975236563303645
307,LSTM,gaussian,128,0.5,0.9980651000855892,0.9878096428842792,0.9273049645307864,0.746411483217875,0.99949256443202,0.957361405633931,0.7894339622581931,0.5131578947199619,0.9148977976796324,0.8148614567610264,0.8619869452709682,0.9975415288989505
308,LSTM,gaussian,128,1.0,0.9979789351501596,0.9826914080765766,0.902862098864676,0.6333333333069444,0.9992327083145568,0.954559224476708,0.7856603773525611,0.4999999999835526,0.8792164438495891,0.8098630775318447,0.8431159359918098,0.9971979784139088
309,LSTM,gaussian,256,0.25,0.9980263682110233,0.9881800391381697,0.9255319148854121,0.7416267942228887,0.9994987027655033,0.9560739169941259,0.7879245282959403,0.5098684210358596,0.9133412791143734,0.8133413922728573,0.8604456112090481,0.9975077696027325
310,LSTM,gaussian,256,0.5,0.9980243372233459,0.9884112442244237,0.9247121346242276,0.7416267942228887,0.9995027949878256,0.9559981823682551,0.7879245282959403,0.5098684210358596,0.9131936275737216,0.8133234816719701,0.8603700621785989,0.9975097554436865
311,LSTM,gaussian,256,1.0,0.9979914673117741,0.9853814884294986,0.9198237885381514,0.690265486695121,0.999380028318158,0.954634959102579,0.7879245282959403,0.5131578947199619,0.8983655577436362,0.8137743526091598,0.8539802634921961,0.9973568456902286
312,LSTM,gaussian,512,0.25,0.9980100681561668,0.9884048887488338,0.9255319148854121,0.7416267942228887,0.9995048410989867,0.9554680399871588,0.7879245282959403,0.5098684210358596,0.9133934165033253,0.8131914576044863,0.8603848331690838,0.9974978403979625
313,LSTM,gaussian,512,0.5,0.9980080251049924,0.9884030716180939,0.9247121346242276,0.7380952380600907,0.9995027949878256,0.955316570735417,0.7879245282959403,0.5098684210358596,0.9123046173518512,0.8131530787637605,0.8598800257354394,0.9974918828751005
314,LSTM,gaussian,512,1.0,0.9980017938905359,0.9870140029719259,0.9234875444757698,0.7077625570453077,0.9994455038753141,0.9555437746130296,0.7833962264091819,0.5098684210358596,0.9040664745958849,0.8120634814833463,0.8555987988835274,0.9974303218055266
315,LSTM,gaussian,1024,0.25,0.9980059942753853,0.9884796238236767,0.9247121346242276,0.7416267942228887,0.9995068872101479,0.9552408361095461,0.7879245282959403,0.5098684210358596,0.9132061367365445,0.8131351681628735,0.8602702364287701,0.9974938687160545
316,LSTM,gaussian,1024,0.5,0.9980059902015462,0.9884021628391282,0.9247121346242276,0.7416267942228887,0.9995048410989867,0.9552408361095461,0.7879245282959403,0.5098684210358596,0.9131867704719476,0.8131346566350831,0.8602613569993806,0.9974918828751005
317,LSTM,gaussian,1024,1.0,0.9980018592107344,0.9877838684408866,0.9253333333251083,0.7209302325246079,0.9994782416538921,0.955316570735417,0.7856603773525611,0.5098684210358596,0.9080123233753343,0.8125809026944324,0.8576500917455429,0.9974620952607905
318,LSTM,gaussian,2048,0.25,0.9980059902015462,0.9884021628391282,0.9247121346242276,0.7416267942228887,0.9995048410989867,0.9552408361095461,0.7879245282959403,0.5098684210358596,0.9131867704719476,0.8131346566350831,0.8602613569993806,0.9974918828751005
319,LSTM,gaussian,2048,0.5,0.9980059902015462,0.9884021628391282,0.9247121346242276,0.7416267942228887,0.9995048410989867,0.9552408361095461,0.7879245282959403,0.5098684210358596,0.9131867704719476,0.8131346566350831,0.8602613569993806,0.9974918828751005
320,LSTM,gaussian,2048,1.0,0.9980080128957977,0.9881726325675662,0.9262222222139892,0.7311320754372107,0.9994966566543423,0.9554680399871588,0.7864150943336875,0.5098684210358596,0.9108837357786409,0.812812053002762,0.8590579380056333,0.9974859253522386
321,LSTM,gaussian,4096,0.25,0.9980059902015462,0.9884021628391282,0.9247121346242276,0.7416267942228887,0.9995048410989867,0.9552408361095461,0.7879245282959403,0.5098684210358596,0.9131867704719476,0.8131346566350831,0.8602613569993806,0.9974918828751005
322,LSTM,gaussian,4096,0.5,0.9980059902015462,0.9884021628391282,0.9247121346242276,0.7416267942228887,0.9995048410989867,0.9552408361095461,0.7879245282959403,0.5098684210358596,0.9131867704719476,0.8131346566350831,0.8602613569993806,0.9974918828751005
323,LSTM,gaussian,4096,1.0,0.9980080291746908,0.9883265434025474,0.9254658385011051,0.7416267942228887,0.9995048410989867,0.9553923053612879,0.7871698113148139,0.5098684210358596,0.9133568013253079,0.812983844702737,0.8602523741001207,0.9974938687160545
324,LSTM,max,128,0.25,0.9981464981689568,0.9855309218195367,0.91247833621393,0.7264150943053578,0.999396397207447,0.959481975158316,0.7947169811260777,0.5065789473517572,0.9056427126269453,0.8150435752108995,0.8579579848932162,0.9975137271255945
325,LSTM,max,128,0.5,0.9981119082599723,0.9866687456139497,0.9194395796767125,0.7323943661627984,0.9994414116529918,0.9584974250219944,0.7924528301826985,0.5131578947199619,0.9091536499283582,0.8158873903944116,0.8599992432282254,0.9975296138532265
326,LSTM,max,128,1.0,0.9979789351501596,0.9826914080765766,0.902862098864676,0.6333333333069444,0.9992327083145568,0.954559224476708,0.7856603773525611,0.4999999999835526,0.8792164438495891,0.8098630775318447,0.8431159359918098,0.9971979784139088
327,LSTM,max,256,0.25,0.9980976395200372,0.9868174726981381,0.9209138839989376,0.7255813953150893,0.9994455038753141,0.95811875189264,0.7909433962204457,0.5131578947199619,0.9078525978830505,0.8154163866770904,0.8591553464236269,0.9975196846484565
328,LSTM,max,256,0.5,0.9980569193897174,0.9877247849874997,0.9250440917026012,0.7358490565690637,0.9994802877650533,0.9567555286269639,0.7916981132015721,0.5131578947199619,0.9116687131622205,0.8152729560783878,0.860780483415952,0.9975196846484565
329,LSTM,max,256,1.0,0.9979914673117741,0.9853814884294986,0.9198237885381514,0.690265486695121,0.999380028318158,0.954634959102579,0.7879245282959403,0.5131578947199619,0.8983655577436362,0.8137743526091598,0.8539802634921961,0.9973568456902286
330,LSTM,max,512,0.25,0.9980487625476623,0.9877991553253653,0.9241622574874413,0.7358490565690637,0.9994802877650533,0.9565283247493512,0.7909433962204457,0.5131578947199619,0.9114648079823832,0.815027475863703,0.8605527686817489,0.9975117412846405
331,LSTM,max,512,0.5,0.9980243130043722,0.9880989664884214,0.9240282685430741,0.7393364928559556,0.9994905183208589,0.9557709784906423,0.7894339622581931,0.5131578947199619,0.9123720102229558,0.814463338447414,0.8606420405062062,0.9974978403979625
332,LSTM,max,512,1.0,0.9980017938905359,0.9870140029719259,0.9234875444757698,0.7077625570453077,0.9994455038753141,0.9555437746130296,0.7833962264091819,0.5098684210358596,0.9040664745958849,0.8120634814833463,0.8555987988835274,0.9974303218055266
333,LSTM,max,1024,0.25,0.9980243130043722,0.9880980346088888,0.9232127096123283,0.7393364928559556,0.9994905183208589,0.9556952438647714,0.7894339622581931,0.5131578947199619,0.9121678875203862,0.8144444047909463,0.8605406450845484,0.9974958545570085
334,LSTM,max,1024,0.5,0.998012090900341,0.9882500391657619,0.9238938053015585,0.7380952380600907,0.9994966566543423,0.9554680399871588,0.7879245282959403,0.5098684210358596,0.9120627933569381,0.8131894114933252,0.8597929042383615,0.9974898970341466
335,LSTM,max,1024,1.0,0.9980018592107344,0.9877838684408866,0.9253333333251083,0.7209302325246079,0.9994782416538921,0.955316570735417,0.7856603773525611,0.5098684210358596,0.9080123233753343,0.8125809026944324,0.8576500917455429,0.9974620952607905
336,LSTM,max,2048,0.25,0.998012090900341,0.9882500391657619,0.9238938053015585,0.7380952380600907,0.9994966566543423,0.9554680399871588,0.7879245282959403,0.5098684210358596,0.9120627933569381,0.8131894114933252,0.8597929042383615,0.9974898970341466
337,LSTM,max,2048,0.5,0.9980080210352774,0.9882481980562611,0.9247121346242276,0.7416267942228887,0.9995007488766645,0.955316570735417,0.7879245282959403,0.5098684210358596,0.9131487869846637,0.8131525672359703,0.8602545254202681,0.9974898970341466
338,LSTM,max,2048,1.0,0.9980080128957977,0.9881726325675662,0.9262222222139892,0.7311320754372107,0.9994966566543423,0.9554680399871588,0.7864150943336875,0.5098684210358596,0.9108837357786409,0.812812053002762,0.8590579380056333,0.9974859253522386
339,LSTM,max,4096,0.25,0.9980080210352774,0.9882481980562611,0.9247121346242276,0.7416267942228887,0.9995007488766645,0.955316570735417,0.7879245282959403,0.5098684210358596,0.9131487869846637,0.8131525672359703,0.8602545254202681,0.9974898970341466
340,LSTM,max,4096,0.5,0.9980080291746908,0.9884030716180939,0.9247121346242276,0.7416267942228887,0.9995048410989867,0.955316570735417,0.7879245282959403,0.5098684210358596,0.9131875074099753,0.8131535902915509,0.8602722798491086,0.9974938687160545
341,LSTM,max,4096,1.0,0.9980080291746908,0.9883265434025474,0.9254658385011051,0.7416267942228887,0.9995048410989867,0.9553923053612879,0.7871698113148139,0.5098684210358596,0.9133568013253079,0.812983844702737,0.8602523741001207,0.9974938687160545
342,LSTM,sum,128,0.25,0.9980773474341272,0.9874297314170928,0.932263814608447,0.7439613526210647,0.9994987027655033,0.9578158133891564,0.7894339622581931,0.5065789473517572,0.9154330615201829,0.8133318564411525,0.8613673951054036,0.9975554297856285
343,LSTM,sum,128,0.5,0.9980834300472196,0.9870514820585123,0.9303571428488362,0.7416267942228887,0.9994802877650533,0.9583459557702526,0.7864150943336875,0.5098684210358596,0.9142797122943642,0.8135274397262132,0.8609660266330054,0.9975455005808584
344,LSTM,sum,128,1.0,0.9979789351501596,0.9826914080765766,0.902862098864676,0.6333333333069444,0.9992327083145568,0.954559224476708,0.7856603773525611,0.4999999999835526,0.8792164438495891,0.8098630775318447,0.8431159359918098,0.9971979784139088
345,LSTM,sum,256,0.25,0.9980406498749408,0.987797246557425,0.9305431878812953,0.7428571428217687,0.9995027949878256,0.9563768554976094,0.7886792452770667,0.5131578947199619,0.9148095567838574,0.8144291976206158,0.8617058889074033,0.9975236563303645
346,LSTM,sum,256,0.5,0.9980283871389344,0.9878716744906197,0.9263531499474149,0.7393364928559556,0.9994884722096977,0.9561496516199968,0.7879245282959403,0.5131578947199619,0.9128974261082312,0.8141801367113991,0.8607175067172361,0.9975018120798705
347,LSTM,sum,256,1.0,0.9979914673117741,0.9853814884294986,0.9198237885381514,0.690265486695121,0.999380028318158,0.954634959102579,0.7879245282959403,0.5131578947199619,0.8983655577436362,0.8137743526091598,0.8539802634921961,0.9973568456902286
348,LSTM,sum,512,0.25,0.9980182160675481,0.9883320281902989,0.9263531499474149,0.7380952380600907,0.9995007488766645,0.9558467131165133,0.7879245282959403,0.5098684210358596,0.9126996580663381,0.8132851028312443,0.8601292986826353,0.9975037979208246
349,LSTM,sum,512,0.5,0.998012090900341,0.9881717060935389,0.9255978742167795,0.7393364928559556,0.9994966566543423,0.9553923053612879,0.7886792452770667,0.5131578947199619,0.9127795410166537,0.8141815255031647,0.8606658821178,0.9974918828751005
350,LSTM,sum,512,1.0,0.9980017938905359,0.9870140029719259,0.9234875444757698,0.7077625570453077,0.9994455038753141,0.9555437746130296,0.7833962264091819,0.5098684210358596,0.9040664745958849,0.8120634814833463,0.8555987988835274,0.9974303218055266
351,LSTM,sum,1024,0.25,0.9980080291746908,0.9884030716180939,0.9255319148854121,0.7380952380600907,0.9995048410989867,0.955316570735417,0.7879245282959403,0.5098684210358596,0.9125095634345719,0.8131535902915509,0.8599713354024645,0.9974938687160545
352,LSTM,sum,1024,0.5,0.9980018959514694,0.9881698527099747,0.9246453900627248,0.7416267942228887,0.9994966566543423,0.9552408361095461,0.7871698113148139,0.5098684210358596,0.9131109832367643,0.8129439312786405,0.8601209867230676,0.9974819536703305
353,LSTM,sum,1024,1.0,0.9980018592107344,0.9877838684408866,0.9253333333251083,0.7209302325246079,0.9994782416538921,0.955316570735417,0.7856603773525611,0.5098684210358596,0.9080123233753343,0.8125809026944324,0.8576500917455429,0.9974620952607905
354,LSTM,sum,2048,0.25,0.9980019041158936,0.9882463563697004,0.9255319148854121,0.7416267942228887,0.9995007488766645,0.9551651014836752,0.7879245282959403,0.5098684210358596,0.9133517423984736,0.8131146999230349,0.8603233812575877,0.9974859253522386
355,LSTM,sum,2048,0.5,0.9979998610730674,0.9881689258003696,0.9254658385011051,0.7416267942228887,0.9994987027655033,0.9551651014836752,0.7871698113148139,0.5098684210358596,0.9133153548993578,0.812925509149963,0.860201332337154,0.9974819536703305
356,LSTM,sum,2048,1.0,0.9980080128957977,0.9881726325675662,0.9262222222139892,0.7311320754372107,0.9994966566543423,0.9554680399871588,0.7864150943336875,0.5098684210358596,0.9108837357786409,0.812812053002762,0.8590579380056333,0.9974859253522386
357,LSTM,sum,4096,0.25,0.9980019041158936,0.9882463563697004,0.9255319148854121,0.7416267942228887,0.9995007488766645,0.9551651014836752,0.7879245282959403,0.5098684210358596,0.9133517423984736,0.8131146999230349,0.8603233812575877,0.9974859253522386
358,LSTM,sum,4096,0.5,0.9980019081980808,0.9883247139938972,0.9254658385011051,0.7416267942228887,0.9995027949878256,0.9552408361095461,0.7871698113148139,0.5098684210358596,0.9133548137289929,0.8129454658620113,0.8602300063567062,0.9974879111931926
359,LSTM,sum,4096,1.0,0.9980080291746908,0.9883265434025474,0.9254658385011051,0.7416267942228887,0.9995048410989867,0.9553923053612879,0.7871698113148139,0.5098684210358596,0.9133568013253079,0.812983844702737,0.8602523741001207,0.9974938687160545
